"","geoID","pop","cases","deaths"
"1793",29021,87364,1712,13
"1794",29023,42478,541,4
"1795",29025,9020,76,1
"1796",29027,44743,569,2
"1797",29029,46305,780,10
"1798",29031,78871,1461,10
"1799",29033,8679,133,1
"1800",29035,5982,71,1
"1801",29037,105780,1380,17
"1802",29039,14349,87,0
"1803",29041,7426,44,0
"1804",29043,88595,1204,3
"1805",29045,6797,59,0
"1806",29047,249948,1714,40
"1807",29049,20387,197,0
"1808",29051,76745,1354,7
"1809",29053,17709,373,2
"1810",29055,23920,345,2
"1811",29057,7561,47,0
"1812",29059,16878,167,1
"1813",29061,8278,83,0
"1814",29063,12547,111,2
"1815",29065,15573,120,0
"1816",29067,13185,162,3
"1817",29069,29131,730,6
"1818",29071,103967,1496,26
"1819",29073,14706,154,15
"1820",29075,6571,116,9
"1821",29077,293086,5286,19
"1822",29079,9850,163,2
"1823",29081,8352,100,1
"1824",29083,21824,161,4
"1825",29085,9544,86,2
"1826",29087,4403,75,0
"1827",29089,10001,162,2
"1828",29091,40117,498,3
"1829",29093,10125,47,0
"1830",29095,703011,17457,182
"1831",29097,121328,3492,43
"1832",29099,225081,3783,50
"1833",29101,54062,975,4
"1834",29103,3959,48,1
"1835",29105,35723,498,3
"1836",29107,32708,408,2
"1837",29109,38355,507,2
"1838",29111,9776,71,2
"1839",29113,59013,704,3
"1840",29115,11920,59,1
"1841",29117,15227,377,1
"1842",29119,22837,1042,11
"1843",29121,15117,139,0
"1844",29123,12088,269,0
"1845",29125,8697,67,0
"1846",29127,28530,626,14
"1847",29129,3617,28,0
"1848",29131,25619,429,1
"1849",29133,13180,282,3
"1850",29135,16132,275,4
"1851",29137,8644,86,0
"1852",29139,11551,78,1
"1853",29141,20627,280,1
"1854",29143,17076,503,14
"1855",29145,58236,1324,14
"1856",29147,22092,600,1
"1857",29149,10529,99,0
"1858",29151,13615,125,1
"1859",29153,9174,110,0
"1860",29155,15805,463,9
"1861",29157,19136,570,4
"1862",29159,42339,992,8
"1863",29161,44573,401,1
"1864",29163,18302,225,3
"1865",29165,104418,625,10
"1866",29167,32149,463,2
"1867",29169,52607,537,5
"1868",29171,4696,31,1
"1869",29173,10309,139,0
"1870",29175,24748,207,2
"1871",29177,23018,157,0
"1872",29179,6270,30,0
"1873",29181,13288,138,0
"1874",29183,402022,7066,108
"1875",29185,9397,41,0
"1876",29186,17894,175,1
"1877",29187,67215,1895,8
"1878",29189,994205,21584,769
"1879",29195,22761,660,9
"1880",29197,4660,22,0
"1881",29199,4902,28,1
"1882",29201,38280,802,16
"1883",29203,8166,81,1
"1884",29205,5930,59,1
"1885",29207,29025,439,9
"1886",29209,31952,387,4
"1887",29211,6089,185,0
"1888",29213,55928,1116,28
"1889",29215,25398,270,2
"1890",29217,20563,151,1
"1891",29219,35649,437,0
"1892",29221,24730,329,5
"1893",29223,12873,168,0
"1894",29225,39592,500,2
"1895",29227,2013,19,0
"1896",29229,18289,231,0
"1897",29510,300576,6664,197
"1898",30001,9453,76,1
"1899",30003,13319,832,21
"1900",30005,6681,16,0
"1901",30007,6237,17,0
"1902",30009,10725,107,0
"1903",30011,1252,0,0
"1904",30013,81366,522,5
"1905",30015,5635,18,0
"1906",30017,11402,101,2
"1907",30019,1690,3,0
"1908",30021,8613,67,1
"1909",30023,9140,113,0
"1910",30025,2846,5,0
"1911",30027,11050,54,1
"1912",30029,103806,826,16
"1913",30031,114434,1200,4
"1914",30033,1258,16,0
"1915",30035,13753,176,1
"1916",30037,821,3,0
"1917",30039,3379,22,0
"1918",30041,16484,131,3
"1919",30043,12221,55,0
"1920",30045,2007,6,0
"1921",30047,30458,251,1
"1922",30049,69432,222,3
"1923",30051,2337,16,0
"1924",30053,19980,105,3
"1925",30055,1664,19,0
"1926",30057,8600,97,1
"1927",30059,1862,24,1
"1928",30061,4397,2,0
"1929",30063,119600,571,3
"1930",30065,4633,32,1
"1931",30067,16606,86,0
"1932",30069,487,0,0
"1933",30071,3954,117,0
"1934",30073,5911,21,0
"1935",30075,1682,3,0
"1936",30077,6890,10,0
"1937",30079,1077,1,0
"1938",30081,43806,126,2
"1939",30083,10803,73,2
"1940",30085,11004,147,1
"1941",30087,8937,558,17
"1942",30089,12113,44,1
"1943",30091,3309,9,0
"1944",30093,34915,209,0
"1945",30095,9642,51,2
"1946",30097,3737,37,1
"1947",30099,6147,20,0
"1948",30101,4736,70,6
"1949",30103,696,3,0
"1950",30105,7396,58,0
"1951",30107,2126,9,0
"1952",30109,969,9,0
"1953",30111,161300,2797,56
"1954",31001,31363,506,12
"1955",31003,6298,53,1
"1956",31005,463,1,0
"1957",31007,745,2,0
"1958",31009,465,0,0
"1959",31011,5192,63,0
"1960",31013,10783,53,0
"1961",31015,1919,17,0
"1962",31017,2955,17,0
"1963",31019,49659,953,4
"1964",31021,6459,75,0
"1965",31023,8016,106,1
"1966",31025,26248,304,2
"1967",31027,8402,73,0
"1968",31029,3924,20,0
"1969",31031,5689,42,4
"1970",31033,8910,36,0
"1971",31035,6203,66,0
"1972",31037,10709,758,5
"1973",31039,8846,119,0
"1974",31041,10777,80,4
"1975",31043,20026,2140,43
"1976",31045,8589,114,0
"1977",31047,23595,1067,12
"1978",31049,1794,4,0
"1979",31051,5636,83,2
"1980",31053,36565,1076,11
"1981",31055,571327,15107,177
"1982",31057,1693,11,1
"1983",31059,5462,51,1
"1984",31061,2979,22,0
"1985",31063,2627,7,0
"1986",31065,4676,33,1
"1987",31067,21513,201,5
"1988",31069,1837,9,0
"1989",31071,1969,6,0
"1990",31073,1990,32,0
"1991",31075,623,1,0
"1992",31077,2356,22,0
"1993",31079,61353,1958,47
"1994",31081,9324,119,12
"1995",31083,3380,14,0
"1996",31085,922,0,0
"1997",31087,2762,4,0
"1998",31089,10067,50,0
"1999",31091,682,7,0
"2000",31093,6445,88,5
"2001",31095,7046,29,0
"2002",31097,5071,40,0
"2003",31099,6495,137,0
"2004",31101,8034,60,0
"2005",31103,806,4,0
"2006",31105,3632,15,0
"2007",31107,8332,132,0
"2008",31109,319090,5605,24
"2009",31111,34914,356,2
"2010",31113,748,6,0
"2011",31115,664,3,0
"2012",31117,494,6,0
"2013",31119,35099,775,5
"2014",31121,7755,81,1
"2015",31123,4642,75,0
"2016",31125,3519,24,0
"2017",31127,6972,114,0
"2018",31129,4148,13,0
"2019",31131,16012,135,1
"2020",31133,2613,15,0
"2021",31135,2891,33,9
"2022",31137,9034,102,0
"2023",31139,7148,100,7
"2024",31141,33470,1010,3
"2025",31143,5213,49,1
"2026",31145,10724,25,0
"2027",31147,7865,50,1
"2028",31149,1357,37,0
"2029",31151,14224,692,2
"2030",31153,187196,3356,15
"2031",31155,21578,401,3
"2032",31157,35618,405,7
"2033",31159,17284,203,3
"2034",31161,5246,47,0
"2035",31163,3001,23,1
"2036",31165,1166,7,0
"2037",31167,5920,39,0
"2038",31169,5003,29,0
"2039",31171,722,5,0
"2040",31173,7224,244,4
"2041",31175,4158,30,0
"2042",31177,20729,242,2
"2043",31179,9385,115,0
"2044",31181,3487,15,0
"2045",31183,783,1,0
"2046",31185,13679,148,1
"2047",32001,24909,137,3
"2048",32003,2266715,63877,1327
"2049",32005,48905,286,1
"2050",32007,52778,904,8
"2051",32009,873,0,0
"2052",32011,2029,10,0
"2053",32013,16831,118,4
"2054",32015,5532,70,1
"2055",32017,5183,7,0
"2056",32019,57510,407,7
"2057",32021,4505,13,0
"2058",32023,46523,492,15
"2059",32027,6725,21,0
"2060",32029,4123,9,0
"2061",32031,471519,8493,153
"2062",32033,9580,52,1
"2063",32510,55916,494,8
"2064",33001,61303,137,4
"2065",33003,48910,119,2
"2066",33005,76085,142,3
"2067",33007,31563,21,0
"2068",33009,89886,131,1
"2069",33011,417025,4273,288
"2070",33013,151391,546,23
"2071",33015,309769,1959,103
"2072",33017,130633,481,13
"2073",33019,43146,50,1
"2074",34001,263670,3956,255
"2075",34003,932202,22145,2044
"2076",34005,445349,6901,490
"2077",34007,506471,9667,605
"2078",34009,92039,995,95
"2079",34011,149527,3728,157
"2080",34013,798975,20803,2125
"2081",34015,291636,4281,224
"2082",34017,672391,20468,1513
"2083",34019,124371,1282,125
"2084",34021,367430,8563,635
"2085",34023,825062,19050,1425
"2086",34025,618795,11438,864
"2087",34027,491845,7718,831
"2088",34029,607186,12182,1042
"2089",34031,501826,18799,1251
"2090",34033,62385,1039,89
"2091",34035,328934,5685,569
"2092",34037,140488,1450,198
"2093",34039,556341,17415,1356
"2094",34041,105267,1428,171
"2095",35001,679121,6198,170
"2096",35003,3527,9,1
"2097",35005,64615,1014,10
"2098",35006,26675,406,20
"2099",35007,11941,27,1
"2100",35009,48954,740,5
"2101",35011,1748,1,0
"2102",35013,218195,3117,53
"2103",35015,58460,686,6
"2104",35017,26998,109,2
"2105",35019,4300,34,1
"2106",35021,625,2,0
"2107",35023,4198,99,2
"2108",35025,71070,1320,21
"2109",35027,19572,186,3
"2110",35028,19369,31,0
"2111",35029,23709,401,6
"2112",35031,71367,4292,255
"2113",35033,4521,7,0
"2114",35035,67490,247,13
"2115",35037,8253,71,2
"2116",35039,38921,383,13
"2117",35041,18500,266,3
"2118",35043,146748,1313,40
"2119",35045,123958,3257,197
"2120",35047,27277,93,0
"2121",35049,150358,939,5
"2122",35051,10791,42,1
"2123",35053,16637,88,6
"2124",35055,32723,129,4
"2125",35057,15461,65,1
"2126",35059,4059,31,2
"2127",35061,76688,548,4
"2128",36001,305506,3006,123
"2129",36003,46091,96,2
"2130",36005,1418207,52526,4939
"2131",36007,190488,1459,85
"2132",36009,76117,253,7
"2133",36011,76576,196,2
"2134",36013,126903,536,4
"2135",36015,83456,322,3
"2136",36017,47207,248,6
"2137",36019,80485,154,5
"2138",36021,59461,580,47
"2139",36023,47581,155,1
"2140",36025,44135,130,4
"2141",36027,294218,5053,156
"2142",36029,918702,10917,622
"2143",36031,36885,158,13
"2144",36033,50022,64,1
"2145",36035,53383,332,28
"2146",36037,57280,314,6
"2147",36039,47188,319,14
"2148",36041,4416,15,1
"2149",36043,61319,319,10
"2150",36045,109834,161,1
"2151",36047,2559903,66971,7315
"2152",36049,26296,50,5
"2153",36051,62914,201,6
"2154",36053,70941,486,9
"2155",36055,741770,5876,259
"2156",36057,49221,223,9
"2157",36059,1356924,46154,2201
"2158",36061,1628706,33011,3173
"2159",36063,209281,1714,89
"2160",36065,228671,2373,121
"2161",36067,460528,4201,180
"2162",36069,109777,456,28
"2163",36071,384940,11790,412
"2164",36073,40352,323,55
"2165",36075,117124,424,3
"2166",36077,59493,325,4
"2167",36079,98320,1573,63
"2168",36081,2253858,71577,7243
"2169",36083,158714,896,42
"2170",36085,476143,15713,1085
"2171",36087,325789,14801,509
"2172",36089,107740,315,4
"2173",36091,229863,990,15
"2174",36093,155299,1377,46
"2175",36095,30999,83,2
"2176",36097,17807,37,0
"2177",36099,34016,105,1
"2178",36101,95379,344,39
"2179",36103,1476601,46010,2011
"2180",36105,75432,1570,37
"2181",36107,48203,222,21
"2182",36109,102180,394,0
"2183",36111,177573,2239,84
"2184",36113,63944,356,30
"2185",36115,61204,287,14
"2186",36117,89918,309,3
"2187",36119,967506,37755,1454
"2188",36121,39859,132,5
"2189",36123,24913,62,6
"2190",37001,169509,3695,48
"2191",37003,37497,483,5
"2192",37005,11137,219,0
"2193",37007,24446,549,4
"2194",37009,27203,247,1
"2195",37011,17557,321,0
"2196",37013,46994,818,17
"2197",37015,18947,540,7
"2198",37017,32722,818,12
"2199",37019,142820,1523,26
"2200",37021,261191,2844,79
"2201",37023,90485,2018,33
"2202",37025,216453,3739,61
"2203",37027,82178,1557,18
"2204",37029,10867,107,3
"2205",37031,69473,608,5
"2206",37033,22604,315,3
"2207",37035,159551,2958,51
"2208",37037,74470,1589,57
"2209",37039,28612,567,10
"2210",37041,13943,306,3
"2211",37043,11231,109,2
"2212",37045,97947,1994,60
"2213",37047,55508,1305,54
"2214",37049,102139,1247,30
"2215",37051,335509,5018,75
"2216",37053,27763,150,1
"2217",37055,37009,258,2
"2218",37057,167609,2575,34
"2219",37059,42846,527,6
"2220",37061,58741,2137,53
"2221",37063,321488,7486,90
"2222",37065,51472,1254,37
"2223",37067,382295,6786,94
"2224",37069,69685,1177,31
"2225",37071,224529,4806,75
"2226",37073,11562,121,3
"2227",37075,8441,122,1
"2228",37077,60443,1680,48
"2229",37079,21069,498,5
"2230",37081,537174,8064,176
"2231",37083,50010,957,18
"2232",37085,135976,2003,51
"2233",37087,62317,577,31
"2234",37089,117417,1894,64
"2235",37091,23677,681,26
"2236",37093,55234,1058,16
"2237",37095,4937,124,4
"2238",37097,181806,2653,27
"2239",37099,43938,529,7
"2240",37101,209339,4217,55
"2241",37103,9419,143,11
"2242",37105,61779,1569,13
"2243",37107,55949,937,27
"2244",37109,86111,1437,14
"2245",37111,45756,880,26
"2246",37113,35858,582,2
"2247",37115,21755,89,1
"2248",37117,22440,418,10
"2249",37119,1110356,27431,339
"2250",37121,14964,102,3
"2251",37123,27173,1020,25
"2252",37125,100880,1505,27
"2253",37127,94298,2091,36
"2254",37129,234473,3875,29
"2255",37131,19483,401,17
"2256",37133,197938,1825,21
"2257",37135,148476,2570,54
"2258",37137,12726,228,2
"2259",37139,39824,658,29
"2260",37141,63060,888,5
"2261",37143,13463,171,3
"2262",37145,39490,405,6
"2263",37147,180742,4498,27
"2264",37149,20724,257,8
"2265",37151,143667,2645,50
"2266",37153,44829,896,13
"2267",37155,130625,4218,72
"2268",37157,91010,1131,13
"2269",37159,142088,3155,87
"2270",37161,67029,1091,22
"2271",37163,63531,1751,24
"2272",37165,34823,907,12
"2273",37167,62806,1781,56
"2274",37169,45591,404,3
"2275",37171,71783,1271,21
"2276",37173,14271,139,3
"2277",37175,34385,302,7
"2278",37177,4016,112,2
"2279",37179,239859,4553,58
"2280",37181,44535,1014,43
"2281",37183,1111761,16812,228
"2282",37185,19731,313,7
"2283",37187,11580,200,8
"2284",37189,56177,578,1
"2285",37191,123131,3135,64
"2286",37193,68412,1152,32
"2287",37195,81801,2053,46
"2288",37197,37667,707,7
"2289",37199,18069,119,0
"2290",38001,2216,17,0
"2291",38003,10415,212,0
"2292",38005,6832,317,5
"2293",38007,928,13,0
"2294",38009,6282,42,0
"2295",38011,3024,29,0
"2296",38013,2115,28,1
"2297",38015,95626,3002,36
"2298",38017,181923,4603,77
"2299",38019,3762,46,0
"2300",38021,4872,45,0
"2301",38023,2264,6,0
"2302",38025,4424,76,1
"2303",38027,2287,61,3
"2304",38029,3241,108,1
"2305",38031,3210,53,0
"2306",38033,1761,41,0
"2307",38035,69451,2046,12
"2308",38037,2274,11,0
"2309",38039,2231,50,1
"2310",38041,2499,54,0
"2311",38043,2480,41,0
"2312",38045,4046,44,0
"2313",38047,1850,26,0
"2314",38049,5745,56,1
"2315",38051,2497,53,3
"2316",38053,15024,163,2
"2317",38055,9450,237,2
"2318",38057,8187,107,0
"2319",38059,31364,1052,17
"2320",38061,10545,203,2
"2321",38063,2879,38,0
"2322",38065,1959,17,0
"2323",38067,6801,50,0
"2324",38069,3975,31,0
"2325",38071,11519,185,2
"2326",38073,5218,71,0
"2327",38075,2327,34,0
"2328",38077,16177,205,1
"2329",38079,14176,156,3
"2330",38081,3898,49,0
"2331",38083,1315,9,0
"2332",38085,4230,140,3
"2333",38087,750,7,0
"2334",38089,31489,1297,6
"2335",38091,1890,27,0
"2336",38093,20704,475,3
"2337",38095,2189,12,0
"2338",38097,8036,96,0
"2339",38099,10641,169,1
"2340",38101,67641,870,4
"2341",38103,3834,33,0
"2342",38105,37589,794,5
"2343",39001,27698,120,4
"2344",39003,102351,1365,67
"2345",39005,53484,222,4
"2346",39007,97241,641,48
"2347",39009,65327,588,2
"2348",39011,45656,562,9
"2349",39013,67006,705,27
"2350",39015,43432,273,2
"2351",39017,383134,5586,99
"2352",39019,26914,149,7
"2353",39021,38885,287,3
"2354",39023,134083,1707,38
"2355",39025,206428,1611,20
"2356",39027,41968,278,13
"2357",39029,101883,1918,80
"2358",39031,36600,230,11
"2359",39033,41494,217,6
"2360",39035,1235072,17041,642
"2361",39037,51113,759,39
"2362",39039,38087,279,10
"2363",39041,209177,2116,20
"2364",39043,74266,896,44
"2365",39045,157574,1999,50
"2366",39047,28525,225,6
"2367",39049,1316756,25846,603
"2368",39051,42126,232,1
"2369",39053,29898,179,12
"2370",39055,93649,701,47
"2371",39057,168937,1338,27
"2372",39059,38875,155,7
"2373",39061,817473,12698,307
"2374",39063,75783,655,9
"2375",39065,31365,249,13
"2376",39067,15040,60,1
"2377",39069,27006,294,12
"2378",39071,43161,220,3
"2379",39073,28264,159,9
"2380",39075,43960,370,7
"2381",39077,58266,521,7
"2382",39079,32413,228,4
"2383",39081,65325,318,4
"2384",39083,62322,278,15
"2385",39085,230149,1572,49
"2386",39087,59463,588,18
"2387",39089,176862,1853,62
"2388",39091,45672,291,3
"2389",39093,309833,2253,86
"2390",39095,428348,7091,357
"2391",39097,44731,776,12
"2392",39099,228683,2988,279
"2393",39101,65093,3057,47
"2394",39103,179746,1420,38
"2395",39105,22907,170,9
"2396",39107,41172,1044,17
"2397",39109,106987,1341,49
"2398",39111,13654,106,18
"2399",39113,531687,7443,152
"2400",39115,14508,46,0
"2401",39117,35328,247,2
"2402",39119,86215,367,2
"2403",39121,14424,26,0
"2404",39123,40525,464,30
"2405",39125,18672,101,0
"2406",39127,36134,284,9
"2407",39129,58457,2628,44
"2408",39131,27772,153,0
"2409",39133,162466,1064,66
"2410",39135,40882,418,13
"2411",39137,33861,537,23
"2412",39139,121154,781,19
"2413",39141,76666,849,22
"2414",39143,58518,554,20
"2415",39145,75314,459,6
"2416",39147,55178,435,14
"2417",39149,48590,561,9
"2418",39151,370606,2723,168
"2419",39153,541013,5073,248
"2420",39155,197974,1847,131
"2421",39157,91987,910,20
"2422",39159,58988,483,2
"2423",39161,28275,110,3
"2424",39163,13085,45,3
"2425",39165,234602,2893,48
"2426",39167,59911,246,23
"2427",39169,115710,898,66
"2428",39171,36692,197,3
"2429",39173,130817,1679,71
"2430",39175,21772,201,12
"2431",40001,22194,574,10
"2432",40003,5702,56,0
"2433",40005,13758,269,1
"2434",40007,5311,48,0
"2435",40009,21859,263,1
"2436",40011,9429,108,1
"2437",40013,47995,820,4
"2438",40015,28762,695,20
"2439",40017,148306,1928,16
"2440",40019,48111,502,8
"2441",40021,48657,973,7
"2442",40023,14672,299,2
"2443",40025,2137,23,0
"2444",40027,284014,5512,68
"2445",40029,5495,71,0
"2446",40031,120749,1479,12
"2447",40033,5666,64,3
"2448",40035,14142,404,1
"2449",40037,71522,1051,30
"2450",40039,29003,475,0
"2451",40041,43009,673,23
"2452",40043,4891,58,1
"2453",40045,3859,8,0
"2454",40047,61056,1464,18
"2455",40049,27711,332,4
"2456",40051,55834,855,10
"2457",40053,4333,38,0
"2458",40055,5712,104,8
"2459",40057,2653,43,0
"2460",40059,3688,26,1
"2461",40061,12627,253,4
"2462",40063,13279,276,4
"2463",40065,24530,698,10
"2464",40067,6002,42,0
"2465",40069,11085,139,4
"2466",40071,43538,491,13
"2467",40073,15765,318,2
"2468",40075,8708,65,2
"2469",40077,10073,129,2
"2470",40079,49853,978,17
"2471",40081,34877,388,10
"2472",40083,48011,394,1
"2473",40085,10253,164,1
"2474",40087,40474,776,6
"2475",40089,32832,1212,33
"2476",40091,19596,291,4
"2477",40093,7629,70,1
"2478",40095,16931,170,1
"2479",40097,41100,530,10
"2480",40099,14073,113,1
"2481",40101,67997,1678,21
"2482",40103,11131,140,2
"2483",40105,10076,131,3
"2484",40107,11993,127,4
"2485",40109,797434,16435,180
"2486",40111,38465,769,5
"2487",40113,46963,771,13
"2488",40115,31127,770,4
"2489",40117,16376,239,3
"2490",40119,81784,2008,6
"2491",40121,43654,865,19
"2492",40123,38284,345,3
"2493",40125,72592,1177,9
"2494",40127,11096,145,1
"2495",40129,3583,26,1
"2496",40131,92459,1663,47
"2497",40133,24258,399,5
"2498",40135,41569,776,10
"2499",40137,43143,374,5
"2500",40139,19983,1403,8
"2501",40141,7250,81,2
"2502",40143,651552,15905,152
"2503",40145,81289,1388,24
"2504",40147,51527,948,40
"2505",40149,10916,57,0
"2506",40151,8793,93,0
"2507",40153,20211,309,0
"2508",41001,16124,90,2
"2509",41003,93053,279,6
"2510",41005,418187,2237,61
"2511",41007,40224,113,0
"2512",41009,52354,150,1
"2513",41011,64487,136,0
"2514",41013,24404,60,1
"2515",41015,22925,27,0
"2516",41017,197692,760,12
"2517",41019,110980,206,3
"2518",41021,1912,7,0
"2519",41023,7199,8,0
"2520",41025,7393,12,0
"2521",41027,23382,241,0
"2522",41029,220944,1034,3
"2523",41031,24658,511,8
"2524",41033,87487,183,2
"2525",41035,68238,272,2
"2526",41037,7869,28,0
"2527",41039,382067,944,14
"2528",41041,49962,472,13
"2529",41043,129749,458,13
"2530",41045,30571,1512,23
"2531",41047,347818,4427,89
"2532",41049,11603,485,5
"2533",41051,812855,6779,129
"2534",41053,86085,501,15
"2535",41055,1780,18,0
"2536",41057,27036,48,0
"2537",41059,77950,2905,41
"2538",41061,26835,435,2
"2539",41063,7208,28,1
"2540",41065,26682,234,3
"2541",41067,601592,4264,58
"2542",41069,1332,0,0
"2543",41071,107100,735,14
"2544",42001,103009,782,25
"2545",42003,1216045,11663,345
"2546",42005,64735,410,17
"2547",42007,163929,1834,116
"2548",42009,47888,224,6
"2549",42011,421164,6801,387
"2550",42013,121829,559,15
"2551",42015,60323,120,3
"2552",42017,628270,8499,598
"2553",42019,187853,983,22
"2554",42021,130192,540,7
"2555",42023,4447,8,0
"2556",42025,64182,444,28
"2557",42027,162385,1727,11
"2558",42029,524989,6526,359
"2559",42031,38438,115,3
"2560",42033,79255,297,2
"2561",42035,38632,186,5
"2562",42037,64964,859,35
"2563",42039,84629,288,3
"2564",42041,253370,1752,75
"2565",42043,278299,3684,173
"2566",42045,566747,11104,748
"2567",42047,29910,67,2
"2568",42049,269728,1466,37
"2569",42051,129274,766,7
"2570",42053,7247,14,0
"2571",42055,155027,1710,49
"2572",42057,14530,44,2
"2573",42059,36233,168,1
"2574",42061,45144,395,6
"2575",42063,84073,611,12
"2576",42065,43425,107,2
"2577",42067,24763,178,7
"2578",42069,209674,2375,215
"2579",42071,545724,7514,453
"2580",42073,85512,499,22
"2581",42075,141793,1931,59
"2582",42077,369318,5469,346
"2583",42079,317417,4013,189
"2584",42081,113299,623,23
"2585",42083,40625,53,2
"2586",42085,109424,688,14
"2587",42087,46138,209,2
"2588",42089,170271,1772,129
"2589",42091,830915,11897,870
"2590",42093,18230,162,5
"2591",42095,305285,4364,304
"2592",42097,90843,861,48
"2593",42099,46272,204,6
"2594",42101,1584064,31176,1805
"2595",42103,55809,565,21
"2596",42105,16526,25,0
"2597",42107,141359,1058,52
"2598",42109,40372,255,3
"2599",42111,73447,203,3
"2600",42113,6066,11,0
"2601",42115,40328,293,28
"2602",42117,40591,61,3
"2603",42119,44923,451,6
"2604",42121,50668,80,1
"2605",42123,39191,42,1
"2606",42125,206865,1275,29
"2607",42127,51361,214,10
"2608",42129,348899,2046,50
"2609",42131,26794,72,8
"2610",42133,449058,4453,141
"2611",44001,48479,382,16
"2612",44003,164292,1796,107
"2613",44005,82082,502,0
"2614",44007,638931,17941,865
"2615",44009,125577,753,67
"2616",45001,24527,530,11
"2617",45003,170872,2619,77
"2618",45005,8688,355,6
"2619",45007,202558,4002,162
"2620",45009,14066,610,33
"2621",45011,20866,600,17
"2622",45013,192122,5403,81
"2623",45015,227907,5315,87
"2624",45017,14553,439,17
"2625",45019,411406,15455,256
"2626",45021,57300,1065,35
"2627",45023,32244,1010,21
"2628",45025,45650,1179,34
"2629",45027,33745,1067,66
"2630",45029,37677,983,42
"2631",45031,66618,1944,51
"2632",45033,30479,950,31
"2633",45035,162809,4022,87
"2634",45037,27260,533,17
"2635",45039,22347,739,34
"2636",45041,138293,4779,181
"2637",45043,62680,1857,44
"2638",45045,523542,13710,288
"2639",45047,70811,2138,71
"2640",45049,19222,604,25
"2641",45051,354081,10084,195
"2642",45053,30073,770,19
"2643",45055,66551,1853,36
"2644",45057,98012,2034,45
"2645",45059,67493,1603,54
"2646",45061,16828,696,34
"2647",45063,298750,6714,154
"2648",45065,9463,195,6
"2649",45067,30657,820,22
"2650",45069,26118,892,11
"2651",45071,38440,1170,20
"2652",45073,79546,1329,27
"2653",45075,86175,3031,121
"2654",45077,126884,2720,41
"2655",45079,415759,14349,224
"2656",45081,20473,670,20
"2657",45083,319785,6352,189
"2658",45085,106721,3118,77
"2659",45087,27316,534,11
"2660",45089,30368,1302,41
"2661",45091,280979,5096,65
"2662",46003,2751,44,0
"2663",46005,18453,696,9
"2664",46007,3365,63,1
"2665",46009,6901,75,1
"2666",46011,35077,658,2
"2667",46013,38839,1017,3
"2668",46015,5297,92,0
"2669",46017,1962,117,3
"2670",46019,10429,74,1
"2671",46021,1376,10,0
"2672",46023,9292,139,0
"2673",46025,3736,32,0
"2674",46027,14070,531,5
"2675",46029,28009,682,3
"2676",46031,4086,81,1
"2677",46033,8972,169,2
"2678",46035,19775,200,2
"2679",46037,5424,59,0
"2680",46039,4351,75,0
"2681",46041,5892,115,0
"2682",46043,2921,57,0
"2683",46045,3829,80,0
"2684",46047,6713,87,3
"2685",46049,2299,58,1
"2686",46051,7052,87,1
"2687",46053,4185,93,1
"2688",46055,1899,17,0
"2689",46057,6164,79,0
"2690",46059,3191,25,0
"2691",46061,3453,28,0
"2692",46063,1298,3,0
"2693",46065,17526,295,4
"2694",46067,7291,71,2
"2695",46069,1301,15,0
"2696",46071,3344,24,1
"2697",46073,2013,66,1
"2698",46075,903,7,0
"2699",46077,4939,41,0
"2700",46079,12797,169,7
"2701",46081,25844,321,4
"2702",46083,61128,1190,2
"2703",46085,3781,110,3
"2704",46087,5586,80,1
"2705",46089,2379,27,0
"2706",46091,4935,33,0
"2707",46093,28332,444,4
"2708",46095,2061,29,0
"2709",46097,2216,19,0
"2710",46099,193134,6170,76
"2711",46101,6576,69,0
"2712",46102,14177,219,3
"2713",46103,113775,1960,35
"2714",46105,2865,28,0
"2715",46107,2153,35,0
"2716",46109,10394,148,1
"2717",46111,2344,18,0
"2718",46115,6376,102,0
"2719",46117,3098,32,0
"2720",46119,1391,9,0
"2721",46121,10177,104,5
"2722",46123,5441,88,0
"2723",46125,8384,135,2
"2724",46127,15932,349,6
"2725",46129,5435,89,0
"2726",46135,22814,345,4
"2727",46137,2756,60,0
"2728",47001,76978,1117,11
"2729",47003,49713,1295,16
"2730",47005,16160,331,9
"2731",47007,15064,844,4
"2732",47009,133088,2425,23
"2733",47011,108110,2818,16
"2734",47013,39842,415,3
"2735",47015,14678,269,0
"2736",47017,27767,816,17
"2737",47019,56391,1108,27
"2738",47021,40667,784,10
"2739",47023,17297,576,9
"2740",47025,31959,423,4
"2741",47027,7615,182,5
"2742",47029,36004,730,9
"2743",47031,56520,1069,12
"2744",47033,14230,497,19
"2745",47035,60520,1143,17
"2746",47037,694144,25840,289
"2747",47039,11663,455,6
"2748",47041,20490,541,11
"2749",47043,53948,1176,12
"2750",47045,37159,1253,12
"2751",47047,41133,1111,18
"2752",47049,18523,422,3
"2753",47051,42208,875,7
"2754",47053,49133,1492,19
"2755",47055,29464,549,17
"2756",47057,23320,346,2
"2757",47059,69069,1079,36
"2758",47061,13427,230,5
"2759",47063,64934,1831,25
"2760",47065,367804,9033,88
"2761",47067,6620,106,3
"2762",47069,25050,1513,25
"2763",47071,25652,954,14
"2764",47073,56786,747,16
"2765",47075,17304,900,16
"2766",47077,28117,1101,19
"2767",47079,32345,594,9
"2768",47081,25178,515,4
"2769",47083,8201,178,0
"2770",47085,18582,224,3
"2771",47087,11786,302,4
